122.10649	-0.16956	0.00000
122.00494	-0.16950	0.00000
121.90208	-0.16944	0.00000
121.78935	-0.16932	0.00000
121.68883	-0.16917	0.00000
121.57558	-0.16881	0.00000
121.47506	-0.16863	0.00000
121.36364	-0.16830	0.00000
121.26312	-0.16788	0.00000
121.16260	-0.16752	0.00000
121.05143	-0.16713	0.00000
120.94026	-0.16656	0.00000
120.82857	-0.16608	0.00000
120.71740	-0.16557	0.00000
120.60494	-0.16509	0.00000
120.49481	-0.16461	0.00000
120.38468	-0.16410	0.00000
120.27377	-0.16356	0.00000
120.16416	-0.16302	0.00000
120.05143	-0.16260	0.00000
119.94416	-0.16218	0.00000
119.83481	-0.16173	0.00000
119.72338	-0.16128	0.00000
119.61532	-0.16083	0.00000
119.50519	-0.16035	0.00000
119.39662	-0.15990	0.00000
119.28883	-0.15945	0.00000
119.17870	-0.15906	0.00000
119.07117	-0.15867	0.00000
118.96208	-0.15831	0.00000
118.85506	-0.15798	0.00000
118.74909	-0.15762	0.00000
118.63922	-0.15717	0.00000
118.53351	-0.15690	0.00000
118.42545	-0.15654	0.00000
118.31922	-0.15621	0.00000
118.21377	-0.15600	0.00000
118.10571	-0.15564	0.00000
118.00000	-0.15543	0.00000
117.89377	-0.15507	0.00000
117.78857	-0.15486	0.00000
117.68156	-0.15459	0.00000
117.57688	-0.15432	0.00000
117.47247	-0.15402	0.00000
117.36597	-0.15375	0.00000
117.26156	-0.15342	0.00000
117.15610	-0.15324	0.00000
117.05169	-0.15297	0.00000
116.94805	-0.15279	0.00000
116.84260	-0.15255	0.00000
116.73870	-0.15231	0.00000
116.63377	-0.15204	0.00000
116.53169	-0.15174	0.00000
116.42935	-0.15147	0.00000
116.32545	-0.15132	0.00000
116.22286	-0.15105	0.00000
116.11844	-0.15087	0.00000
116.01662	-0.15063	0.00000
115.91506	-0.15048	0.00000
115.81091	-0.15027	0.00000
115.71013	-0.15009	0.00000
115.60649	-0.14982	0.00000
115.50545	-0.14961	0.00000
115.40390	-0.14952	0.00000
115.30208	-0.14925	0.00000
115.20104	-0.14907	0.00000
115.09896	-0.14889	0.00000
114.99844	-0.14871	0.00000
114.89688	-0.14862	0.00000
114.78519	-0.14844	0.00000
114.67377	-0.14823	0.00000
114.57377	-0.14805	0.00000
114.47351	-0.14781	0.00000
114.36260	-0.14769	0.00000
114.25117	-0.14748	0.00000
114.14182	-0.14724	0.00000
114.03039	-0.14709	0.00000
113.92026	-0.14688	0.00000
113.81143	-0.14679	0.00000
113.70104	-0.14661	0.00000
113.59065	-0.14646	0.00000
113.48052	-0.14622	0.00000
113.37247	-0.14607	0.00000
113.26338	-0.14592	0.00000
113.15481	-0.14577	0.00000
113.04571	-0.14556	0.00000
112.93792	-0.14535	0.00000
112.82987	-0.14529	0.00000
