0.000	22.080
1.000	22.084
2.000	22.089
3.000	22.096
4.000	22.104
5.000	22.115
6.000	22.128
7.000	22.142
8.000	22.155
9.000	22.171
10.000	22.188
11.000	22.208
12.000	22.223
13.000	22.243
14.000	22.263
15.000	22.280
16.000	22.304
17.000	22.323
18.000	22.340
19.000	22.370
20.000	22.388
21.000	22.406
22.000	22.425
23.000	22.454
24.000	22.473
25.000	22.489
26.000	22.510
27.000	22.536
28.000	22.561
29.000	22.580
30.000	22.600
31.000	22.622
32.000	22.640
33.000	22.667
34.000	22.685
35.000	22.713
36.000	22.732
37.000	22.754
38.000	22.775
39.000	22.793
40.000	22.824
41.000	22.844
42.000	22.864
43.000	22.882
44.000	22.910
45.000	22.930
46.000	22.948
47.000	22.976
48.000	22.995
49.000	23.025
50.000	23.042
51.000	23.062
52.000	23.083
53.000	23.110
54.000	23.132
55.000	23.151
56.000	23.172
57.000	23.199
58.000	23.218
59.000	23.244
60.000	23.262
61.000	23.284
62.000	23.305
63.000	23.332
64.000	23.350
65.000	23.371
66.000	23.403
67.000	23.418
68.000	23.445
69.000	23.462
70.000	23.491
71.000	23.507
72.000	23.526
73.000	23.555
74.000	23.579
75.000	23.599
76.000	23.617
77.000	23.636
78.000	23.666
79.000	23.684
80.000	23.704
81.000	23.724
82.000	23.752
83.000	23.780
84.000	23.797
85.000	23.817
86.000	23.838
87.000	23.866
88.000	23.885
89.000	23.904
90.000	23.932
91.000	23.949
92.000	23.976
93.000	23.996
94.000	24.025
95.000	24.042
96.000	24.068
97.000	24.087
98.000	24.104
99.000	24.126
100.000	24.155
101.000	24.185
102.000	24.201
103.000	24.218
104.000	24.247
105.000	24.264
106.000	24.286
107.000	24.316
108.000	24.335
109.000	24.352
110.000	24.374
111.000	24.403
112.000	24.422
113.000	24.444
114.000	24.474
115.000	24.490
116.000	24.516
117.000	24.535
118.000	24.564
119.000	24.582
120.000	24.604
121.000	24.624
122.000	24.651
123.000	24.673
124.000	24.693
125.000	24.720
126.000	24.743
127.000	24.759
128.000	24.787
129.000	24.814
130.000	24.829
131.000	24.854
132.000	24.874
133.000	24.894
134.000	24.922
135.000	24.942
136.000	24.965
137.000	24.992
138.000	25.009
139.000	25.032
140.000	25.052
141.000	25.083
142.000	25.102
143.000	25.120
144.000	25.151
145.000	25.169
146.000	25.196
147.000	25.212
148.000	25.234
149.000	25.262
150.000	25.279
151.000	25.310
152.000	25.329
153.000	25.358
154.000	25.378
155.000	25.397
156.000	25.417
157.000	25.443
158.000	25.462
159.000	25.484
160.000	25.508
161.000	25.528
162.000	25.559
163.000	25.576
164.000	25.595
165.000	25.622
166.000	25.643
167.000	25.673
168.000	25.691
169.000	25.712
170.000	25.741
171.000	25.759
172.000	25.780
173.000	25.809
174.000	25.826
175.000	25.844
176.000	25.870
177.000	25.890
178.000	25.918
179.000	25.938
180.000	25.957
181.000	25.981
182.000	26.011
183.000	26.027
184.000	26.055
185.000	26.070
186.000	26.091
187.000	26.122
188.000	26.140
189.000	26.165
190.000	26.183
191.000	26.213
192.000	26.223
193.000	26.254
194.000	26.273
195.000	26.299
196.000	26.319
197.000	26.338
198.000	26.365
199.000	26.383
200.000	26.409
201.000	26.436
202.000	26.455
203.000	26.474
204.000	26.502
205.000	26.520
206.000	26.537
207.000	26.565
208.000	26.584
209.000	26.609
210.000	26.628
211.000	26.655
212.000	26.676
213.000	26.694
214.000	26.723
215.000	26.742
216.000	26.760
217.000	26.790
218.000	26.809
219.000	26.837
220.000	26.857
221.000	26.874
222.000	26.903
223.000	26.919
224.000	26.939
225.000	26.967
226.000	26.987
227.000	27.005
228.000	27.035
229.000	27.052
230.000	27.079
231.000	27.096
232.000	27.127
233.000	27.144
234.000	27.162
235.000	27.190
236.000	27.207
237.000	27.225
238.000	27.257
239.000	27.275
240.000	27.297
241.000	27.315
242.000	27.345
243.000	27.365
244.000	27.382
245.000	27.405
246.000	27.426
247.000	27.449
248.000	27.476
249.000	27.494
250.000	27.521
251.000	27.538
252.000	27.560
253.000	27.581
254.000	27.611
255.000	27.627
256.000	27.648
257.000	27.668
258.000	27.694
259.000	27.712
260.000	27.737
261.000	27.758
262.000	27.777
263.000	27.807
264.000	27.825
265.000	27.843
266.000	27.870
267.000	27.889
268.000	27.908
269.000	27.933
270.000	27.957
271.000	27.978
272.000	27.998
273.000	28.019
274.000	28.041
275.000	28.068
276.000	28.088
277.000	28.109
278.000	28.137
279.000	28.152
280.000	28.172
281.000	28.201
282.000	28.218
283.000	28.237
284.000	28.258
285.000	28.286
286.000	28.302
287.000	28.325
288.000	28.355
289.000	28.374
290.000	28.391
291.000	28.411
292.000	28.442
293.000	28.462
294.000	28.475
295.000	28.506
296.000	28.525
297.000	28.547
298.000	28.564
299.000	28.586
300.000	28.613
301.000	28.632
302.000	28.651
303.000	28.678
304.000	28.695
305.000	28.715
306.000	28.745
307.000	28.756
308.000	28.784
309.000	28.803
310.000	28.822
311.000	28.844
312.000	28.872
313.000	28.892
314.000	28.909
315.000	28.938
316.000	28.955
317.000	28.972
318.000	28.994
319.000	29.022
320.000	29.042
321.000	29.061
322.000	29.082
323.000	29.112
324.000	29.127
325.000	29.148
326.000	29.169
327.000	29.187
328.000	29.214
329.000	29.234
330.000	29.254
331.000	29.273
332.000	29.304
333.000	29.323
334.000	29.342
335.000	29.360
336.000	29.387
337.000	29.405
338.000	29.430
339.000	29.448
340.000	29.469
341.000	29.486
342.000	29.512
343.000	29.532
344.000	29.561
345.000	29.577
346.000	29.597
347.000	29.616
348.000	29.636
349.000	29.663
350.000	29.683
351.000	29.703
352.000	29.721
353.000	29.751
354.000	29.770
355.000	29.788
356.000	29.808
357.000	29.829
358.000	29.858
359.000	29.877
360.000	29.896
361.000	29.915
362.000	29.934
363.000	29.954
364.000	29.982
365.000	30.001
366.000	30.019
367.000	30.039
368.000	30.069
369.000	30.085
370.000	30.105
371.000	30.128
372.000	30.147
373.000	30.168
374.000	30.189
375.000	30.210
376.000	30.229
377.000	30.251
378.000	30.281
379.000	30.299
380.000	30.315
381.000	30.336
382.000	30.357
383.000	30.375
384.000	30.402
385.000	30.421
386.000	30.439
387.000	30.459
388.000	30.481
389.000	30.509
390.000	30.528
391.000	30.545
392.000	30.567
393.000	30.587
394.000	30.608
395.000	30.637
396.000	30.658
397.000	30.674
398.000	30.696
399.000	30.717
400.000	30.736
401.000	30.757
402.000	30.777
403.000	30.798
404.000	30.815
405.000	30.837
406.000	30.859
407.000	30.877
408.000	30.907
409.000	30.924
410.000	30.944
411.000	30.962
412.000	30.991
413.000	31.008
414.000	31.027
415.000	31.047
416.000	31.068
417.000	31.088
418.000	31.115
419.000	31.132
420.000	31.155
421.000	31.174
422.000	31.192
423.000	31.212
424.000	31.237
425.000	31.255
426.000	31.274
427.000	31.296
428.000	31.316
429.000	31.337
430.000	31.358
431.000	31.384
432.000	31.404
433.000	31.423
434.000	31.443
435.000	31.459
436.000	31.481
437.000	31.511
438.000	31.528
439.000	31.546
440.000	31.564
441.000	31.585
442.000	31.604
443.000	31.625
444.000	31.654
445.000	31.672
446.000	31.691
447.000	31.709
448.000	31.730
449.000	31.747
450.000	31.769
451.000	31.791
452.000	31.809
453.000	31.830
454.000	31.851
455.000	31.874
456.000	31.892
457.000	31.919
458.000	31.941
459.000	31.957
460.000	31.977
461.000	31.996
462.000	32.017
463.000	32.034
464.000	32.064
465.000	32.082
466.000	32.098
467.000	32.119
468.000	32.139
469.000	32.160
470.000	32.178
471.000	32.201
472.000	32.221
473.000	32.239
474.000	32.259
475.000	32.288
476.000	32.306
477.000	32.320
478.000	32.349
479.000	32.371
480.000	32.386
481.000	32.405
482.000	32.424
483.000	32.445
484.000	32.465
485.000	32.487
486.000	32.509
487.000	32.526
488.000	32.545
489.000	32.573
490.000	32.591
491.000	32.610
492.000	32.629
493.000	32.648
494.000	32.674
495.000	32.692
496.000	32.711
497.000	32.729
498.000	32.752
499.000	32.770
500.000	32.791
501.000	32.808
502.000	32.829
503.000	32.849
504.000	32.868
505.000	32.890
506.000	32.918
507.000	32.934
508.000	32.951
509.000	32.972
510.000	32.992
511.000	33.010
512.000	33.030
513.000	33.061
514.000	33.077
515.000	33.095
516.000	33.111
517.000	33.137
518.000	33.156
519.000	33.176
520.000	33.194
521.000	33.215
522.000	33.235
523.000	33.254
524.000	33.282
525.000	33.291
526.000	33.311
527.000	33.341
528.000	33.359
529.000	33.376
530.000	33.396
531.000	33.414
532.000	33.440
533.000	33.457
534.000	33.473
535.000	33.494
536.000	33.513
537.000	33.540
538.000	33.559
539.000	33.579
540.000	33.595
541.000	33.615
542.000	33.639
543.000	33.651
544.000	33.673
545.000	33.693
546.000	33.720
547.000	33.739
548.000	33.757
549.000	33.782
550.000	33.798
551.000	33.819
552.000	33.840
553.000	33.850
554.000	33.877
555.000	33.898
556.000	33.909
557.000	33.930
558.000	33.956
559.000	33.979
560.000	33.989
561.000	34.010
562.000	34.032
563.000	34.054
564.000	34.070
565.000	34.091
566.000	34.110
567.000	34.128
568.000	34.153
569.000	34.171
570.000	34.188
571.000	34.208
572.000	34.229
573.000	34.249
574.000	34.271
575.000	34.292
576.000	34.312
577.000	34.330
578.000	34.350
579.000	34.368
580.000	34.388
581.000	34.410
582.000	34.429
583.000	34.448
584.000	34.467
585.000	34.485
586.000	34.506
587.000	34.529
588.000	34.546
589.000	34.564
590.000	34.584
591.000	34.604
592.000	34.622
593.000	34.642
594.000	34.661
595.000	34.680
596.000	34.702
597.000	34.721
598.000	34.739
599.000	34.758
600.000	34.779
601.000	34.806
602.000	34.822
603.000	34.839
604.000	34.857
605.000	34.874
606.000	34.894
607.000	34.916
608.000	34.937
609.000	34.955
610.000	34.982
611.000	34.999
612.000	35.016
613.000	35.031
614.000	35.060
615.000	35.069
616.000	35.098
617.000	35.118
618.000	35.136
619.000	35.148
620.000	35.169
621.000	35.189
622.000	35.206
623.000	35.227
624.000	35.247
625.000	35.269
626.000	35.285
627.000	35.310
628.000	35.326
629.000	35.344
630.000	35.367
631.000	35.383
632.000	35.411
633.000	35.428
634.000	35.446
635.000	35.465
636.000	35.485
637.000	35.506
638.000	35.527
639.000	35.545
640.000	35.565
641.000	35.577
642.000	35.598
643.000	35.619
644.000	35.643
645.000	35.656
646.000	35.678
647.000	35.692
648.000	35.713
649.000	35.734
650.000	35.750
651.000	35.771
652.000	35.792
653.000	35.811
654.000	35.830
655.000	35.848
656.000	35.874
657.000	35.890
658.000	35.914
659.000	35.926
660.000	35.946
661.000	35.966
662.000	35.991
663.000	36.012
664.000	36.028
665.000	36.045
666.000	36.065
667.000	36.084
668.000	36.099
669.000	36.118
670.000	36.139
671.000	36.160
672.000	36.181
673.000	36.198
674.000	36.214
675.000	36.239
676.000	36.257
677.000	36.274
678.000	36.291
679.000	36.311
680.000	36.338
681.000	36.348
682.000	36.368
683.000	36.392
684.000	36.410
685.000	36.428
686.000	36.448
687.000	36.465
688.000	36.484
689.000	36.508
690.000	36.531
691.000	36.542
692.000	36.561
693.000	36.582
694.000	36.599
695.000	36.615
696.000	36.636
697.000	36.656
698.000	36.676
699.000	36.694
700.000	36.713
701.000	36.733
702.000	36.750
703.000	36.770
704.000	36.791
705.000	36.810
706.000	36.829
707.000	36.848
708.000	36.871
709.000	36.888
710.000	36.902
711.000	36.929
712.000	36.950
713.000	36.968
714.000	36.987
715.000	37.004
716.000	37.025
717.000	37.040
718.000	37.060
719.000	37.080
720.000	37.092
721.000	37.118
722.000	37.139
723.000	37.149
724.000	37.169
725.000	37.189
726.000	37.207
727.000	37.226
728.000	37.245
729.000	37.265
730.000	37.289
731.000	37.301
732.000	37.329
733.000	37.337
734.000	37.357
735.000	37.379
736.000	37.397
737.000	37.413
738.000	37.436
739.000	37.455
740.000	37.471
741.000	37.490
742.000	37.509
743.000	37.529
744.000	37.549
745.000	37.566
746.000	37.592
747.000	37.601
748.000	37.621
749.000	37.642
750.000	37.662
751.000	37.678
752.000	37.699
753.000	37.717
754.000	37.733
755.000	37.759
756.000	37.780
757.000	37.800
758.000	37.809
759.000	37.831
760.000	37.852
761.000	37.864
762.000	37.886
763.000	37.913
764.000	37.929
765.000	37.939
766.000	37.959
767.000	37.980
768.000	38.003
769.000	38.020
770.000	38.042
771.000	38.059
772.000	38.070
773.000	38.090
774.000	38.114
775.000	38.131
776.000	38.145
777.000	38.165
778.000	38.185
779.000	38.201
780.000	38.228
781.000	38.248
782.000	38.257
783.000	38.283
784.000	38.296
785.000	38.315
786.000	38.332
787.000	38.352
788.000	38.375
789.000	38.395
790.000	38.405
791.000	38.426
792.000	38.442
793.000	38.462
794.000	38.488
795.000	38.507
796.000	38.516
797.000	38.536
798.000	38.558
799.000	38.574
800.000	38.598
801.000	38.618
802.000	38.638
803.000	38.647
804.000	38.666
805.000	38.684
806.000	38.702
807.000	38.721
808.000	38.744
809.000	38.762
810.000	38.776
811.000	38.796
812.000	38.814
813.000	38.837
814.000	38.850
815.000	38.870
816.000	38.889
817.000	38.906
818.000	38.927
819.000	38.946
820.000	38.965
821.000	38.979
822.000	38.998
823.000	39.018
824.000	39.041
825.000	39.058
826.000	39.077
827.000	39.097
828.000	39.108
829.000	39.130
830.000	39.154
831.000	39.162
832.000	39.183
833.000	39.201
834.000	39.218
835.000	39.237
836.000	39.258
837.000	39.275
838.000	39.291
839.000	39.314
840.000	39.334
841.000	39.353
842.000	39.365
843.000	39.385
844.000	39.403
845.000	39.424
846.000	39.438
847.000	39.463
848.000	39.474
849.000	39.493
850.000	39.512
851.000	39.535
852.000	39.547
853.000	39.573
854.000	39.585
855.000	39.604
856.000	39.621
857.000	39.639
858.000	39.656
859.000	39.675
860.000	39.701
861.000	39.721
862.000	39.729
863.000	39.754
864.000	39.768
865.000	39.791
866.000	39.803
867.000	39.821
868.000	39.845
869.000	39.857
870.000	39.879
871.000	39.894
872.000	39.910
873.000	39.931
874.000	39.948
875.000	39.968
876.000	39.984
877.000	40.003
878.000	40.021
879.000	40.040
880.000	40.057
881.000	40.076
882.000	40.097
883.000	40.118
884.000	40.130
885.000	40.148
886.000	40.170
887.000	40.187
888.000	40.205
889.000	40.225
890.000	40.240
891.000	40.259
892.000	40.279
893.000	40.294
894.000	40.314
895.000	40.332
896.000	40.350
897.000	40.366
898.000	40.385
899.000	40.405
900.000	40.428
901.000	40.439
902.000	40.458
903.000	40.476
904.000	40.492
905.000	40.511
906.000	40.530
907.000	40.546
908.000	40.564
909.000	40.591
910.000	40.606
911.000	40.618
912.000	40.637
913.000	40.656
914.000	40.671
915.000	40.690
916.000	40.711
917.000	40.727
918.000	40.744
919.000	40.763
920.000	40.785
921.000	40.797
922.000	40.816
923.000	40.835
924.000	40.854
925.000	40.869
926.000	40.888
927.000	40.906
928.000	40.923
929.000	40.945
930.000	40.959
931.000	40.981
932.000	40.994
933.000	41.013
934.000	41.031
935.000	41.055
936.000	41.073
937.000	41.091
938.000	41.102
939.000	41.120
940.000	41.137
941.000	41.156
942.000	41.172
943.000	41.192
944.000	41.209
945.000	41.229
946.000	41.244
947.000	41.267
948.000	41.281
949.000	41.303
950.000	41.315
951.000	41.336
952.000	41.352
953.000	41.368
954.000	41.387
955.000	41.407
956.000	41.424
957.000	41.442
958.000	41.458
959.000	41.478
960.000	41.495
961.000	41.514
962.000	41.532
963.000	41.548
964.000	41.572
965.000	41.581
966.000	41.605
967.000	41.619
968.000	41.638
969.000	41.653
970.000	41.671
971.000	41.691
972.000	41.709
973.000	41.724
974.000	41.744
975.000	41.761
976.000	41.777
977.000	41.795
978.000	41.814
979.000	41.836
