50.06052	-0.11319	0.00000
50.17091	-0.11319	0.00000
50.28364	-0.11316	0.00000
50.39766	-0.11319	0.00000
50.50935	-0.11319	0.00000
50.62156	-0.11319	0.00000
50.74000	-0.11319	0.00000
50.84701	-0.11325	0.00000
50.95870	-0.11325	0.00000
51.07169	-0.11319	0.00000
51.18156	-0.11322	0.00000
51.29299	-0.11319	0.00000
51.39429	-0.11322	0.00000
51.50260	-0.11319	0.00000
51.61221	-0.11322	0.00000
51.72364	-0.11319	0.00000
51.83273	-0.11319	0.00000
51.94390	-0.11313	0.00000
52.05091	-0.11322	0.00000
52.16000	-0.11313	0.00000
52.26987	-0.11313	0.00000
52.37974	-0.11307	0.00000
52.48857	-0.11316	0.00000
52.59766	-0.11307	0.00000
52.70623	-0.11298	0.00000
52.81532	-0.11298	0.00000
52.92442	-0.11298	0.00000
53.03273	-0.11298	0.00000
53.14390	-0.11307	0.00000
53.24857	-0.11316	0.00000
53.35636	-0.11307	0.00000
53.46364	-0.11307	0.00000
53.57169	-0.11310	0.00000
53.67844	-0.11310	0.00000
53.78571	-0.11307	0.00000
53.89221	-0.11304	0.00000
53.99896	-0.11301	0.00000
54.10597	-0.11298	0.00000
54.21247	-0.11298	0.00000
54.31870	-0.11301	0.00000
54.42468	-0.11295	0.00000
54.52909	-0.11301	0.00000
54.63584	-0.11292	0.00000
54.74130	-0.11304	0.00000
54.84545	-0.11301	0.00000
54.95143	-0.11298	0.00000
55.05662	-0.11286	0.00000
55.16078	-0.11286	0.00000
55.26545	-0.11298	0.00000
55.36935	-0.11304	0.00000
55.47299	-0.11304	0.00000
55.57818	-0.11307	0.00000
55.68234	-0.11304	0.00000
55.78675	-0.11295	0.00000
55.88987	-0.11292	0.00000
55.99403	-0.11292	0.00000
56.09714	-0.11298	0.00000
56.19974	-0.11295	0.00000
56.30260	-0.11295	0.00000
56.40675	-0.11298	0.00000
56.50909	-0.11298	0.00000
56.61091	-0.11292	0.00000
56.71481	-0.11292	0.00000
56.81662	-0.11295	0.00000
56.91896	-0.11304	0.00000
57.02026	-0.11304	0.00000
57.12234	-0.11301	0.00000
57.22416	-0.11301	0.00000
57.32623	-0.11313	0.00000
57.42701	-0.11313	0.00000
57.52883	-0.11301	0.00000
57.63039	-0.11304	0.00000
57.73169	-0.11310	0.00000
57.83195	-0.11313	0.00000
57.93325	-0.11325	0.00000
58.03558	-0.11328	0.00000
58.14649	-0.11322	0.00000
58.26130	-0.11307	0.00000
58.36234	-0.11292	0.00000
58.47714	-0.11301	0.00000
58.58831	-0.11304	0.00000
58.68831	-0.11304	0.00000
58.80312	-0.11304	0.00000
58.91662	-0.11304	0.00000
59.02779	-0.11304	0.00000
59.14078	-0.11304	0.00000
59.25506	-0.11301	0.00000
59.36571	-0.11322	0.00000
59.47896	-0.11310	0.00000
59.59169	-0.11301	0.00000
59.70442	-0.11301	0.00000
59.81455	-0.11301	0.00000
59.92675	-0.11304	0.00000
60.03896	-0.11301	0.00000
60.14883	-0.11307	0.00000
60.26130	-0.11304	0.00000
60.37299	-0.11304	0.00000
60.48208	-0.11307	0.00000
60.59299	-0.11301	0.00000
60.70494	-0.11304	0.00000
60.81351	-0.11307	0.00000
60.92338	-0.11301	0.00000
61.03455	-0.11304	0.00000
61.14519	-0.11301	0.00000
61.25221	-0.11301	0.00000
61.36338	-0.11304	0.00000
61.47299	-0.11313	0.00000
61.58104	-0.11328	0.00000
61.68961	-0.11331	0.00000
61.79922	-0.11328	0.00000
61.90675	-0.11316	0.00000
62.01455	-0.11313	0.00000
62.12442	-0.11307	0.00000
62.23299	-0.11322	0.00000
62.33948	-0.11307	0.00000
62.44753	-0.11313	0.00000
62.55558	-0.11307	0.00000
62.66156	-0.11313	0.00000
62.76883	-0.11316	0.00000
62.87558	-0.11307	0.00000
62.98026	-0.11307	0.00000
63.08883	-0.11316	0.00000
63.19506	-0.11304	0.00000
63.29922	-0.11310	0.00000
63.40597	-0.11316	0.00000
63.51221	-0.11316	0.00000
63.61922	-0.11307	0.00000
63.72338	-0.11316	0.00000
63.82909	-0.11307	0.00000
63.93429	-0.11310	0.00000
64.03740	-0.11301	0.00000
64.14390	-0.11310	0.00000
64.24883	-0.11301	0.00000
64.35195	-0.11301	0.00000
64.45740	-0.11310	0.00000
64.56156	-0.11310	0.00000
64.66364	-0.11301	0.00000
64.76805	-0.11307	0.00000
64.87377	-0.11301	0.00000
64.97766	-0.11301	0.00000
65.07974	-0.11301	0.00000
65.18312	-0.11301	0.00000
65.28675	-0.11310	0.00000
